title,abstract,date,department,type,url
Klachtbehandeling door de ogen van Jeltje Meulenbroek,"Het Tijdschrift voor Klachtrecht bestaat twintig jaar: een mooie aanleiding om in gesprek te gaan met Jeltje Meulenbroek, één van de oprichters van dit tijdschrift. We spreken met Jeltje over haar ervaringen als gemeentelijke ombudsvrouw en eindredacteur van dit tijdschrift. Ze schetst enkele ontwikkelingen die zich tijdens haar loopbaan en ook daarna binnen het klachtrecht hebben voorgedaan. Ook deelt ze haar visie op het klachtrecht en haar lessen voor succesvolle klachtbehandeling. Die lessen blijken onverminderd relevant voor klachtbehandelaars van nu.",,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2F8147b0c8-92ff-4174-9128-f6254e973820
Projectendatabase WIZ Ontwikkelmonitor,,,,,https://hbo-kennisbank.nl/details/hanze_pure_rest:6bf02b6d-b6ab-4ec8-9016-731886febc28
Understanding public engagement through visual education,"This research explored whether machine learning models could predict shifts in participants’ preferences and attitudes towards energy solutions based on behavioural and self-reported engagement data collected during visual educational interventions. Through four sub-questions, the study evaluated how modelling, data structure, processing, and interpretation contributed to answering the main research question and achieving the project’s broader goals.The first sub-question examined which machine learning techniques were best suited for identifying patterns in participants’ behaviour and decision-making. An iterative evaluation process showed that a combination of simple and moderately complex models offered the best balance between interpretability and analytical depth, given the small sample size and high feature dimensionality. Logistic regression and shallow random forests were selected for supervised modelling, as they combined strong performance with transparency and enabled meaningful interpretation of the factors contributing to learning outcomes.In parallel, unsupervised methods such as K-means and hierarchical clustering were applied to reveal behavioural groupings without relying on self-reported labels. This dual approach was justified by the complementary insights it produced. Supervised models supported predictive analysis, while unsupervised models uncovered natural engagement profiles. Explainability and transparency were prioritised throughout to align with the behavioural goals of the study and support the identification of key engagement patterns.The second sub-question addressed the structure and quality of the collected datasets and their impact on modelling. Two complementary sources were used: behavioural eye-tracking data and self-reported questionnaire responses. While both datasets were complete and internally consistent, they posed certain challenges. The eye-tracking data required aggregation to ensure comparability across participants and slides, while some questionnaire items showed limited variation, reducing their value as predictors. Nonetheless, meaningful associations emerged. Reported learning scores were linked to behavioural engagement signals such as pupil dilation, fixation duration, and time spent on specific content. Demographics and attitudinal traits including environmental interest, ethical concern, and study programme also influenced engagement and learning.These findings supported key project assumptions and informed model design by identifying features with predictive value. Overall, the integration of behavioural and participant-level variables contributed to a more comprehensive understanding of engagement.The third sub-question explored the preprocessing techniques required to transform raw data into modelling-ready formats. This stage proved foundational to the project’s success. A step-by-step process was used to extract behavioural patterns and align them with participant data. The first iteration created a detailed but complex dataset by summarising second-by-second recordings and integrating cleaned questionnaire responses. The second iteration improved on this by using two strategies.These included selective feature refinement through forward selection and rule-based engagement score construction. Both approaches reduced dimensionality while retaining behavioural depth and theoretical relevance. Ultimately, this phase enabled the translation of complex signals into structured inputs, supporting model accuracy and interpretability.The second modelling iteration achieved the project’s data mining goals. Using a refined dataset created through feature selection (Approach 1), a multinomial logistic regression model predicted reported learning levels with high accuracy and macro F1-score. This confirmed that a compact behavioural and participant feature set could model variation in outcomes.Meanwhile, hierarchical clustering based on rule-based engagement scores (Approach 2) identified two behavioural clusters. Although these were not significantly associated with learning scores, they reflected meaningful differences in engagement styles, especially across content types.The modelling results supported most core assumptions. Behavioural indicators of engagement, especially pupil dilation, fixation duration, and gaze metrics, were among the strongest predictors in the supervised model, particularly on slides covering nuclear, ethical, and solar content. Participant characteristics including age group and study year had moderate predictive value, supporting the assumption that user background shapes learning. Attitudinal traits such as post-session preferences contributed less. Slide order had minimal impact and did not meaningfully affect predictions. Participants with similar self-reported energy preferences were often assigned to different behavioural clusters, suggesting that eye-tracking captured engagement patterns not fully reflected in survey responses.Overall, the project successfully demonstrated that machine learning models can predict learning outcomes and uncover engagement patterns by combining behavioural and participant-level data. The findings confirmed that content-specific engagement signals, alongside selected background features, were key to modelling success. These results offer valuable insight into how users process educational material and highlight the potential of data-driven approaches for understanding and supporting sustainable learning interventions.",,,,https://hbo-kennisbank.nl/details/sharekit_hz:oai:surfsharekit.nl:86e4e1c8-4764-44c0-a2e7-3246ac6b8a58
Conversations between people and technology.,,,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F1a8e9ce7-4c39-43f8-b279-a7ecc0c3b745
Evidence-based advisory report on optimizing the creditworthiness assessment process at PB Personal Finance,"This Advisory Report provides a set of three evidence-based recommendations to further improve the creditworthiness assessment of Postbank Personal Finance. Bulgaria has a highly competitive consumer finance market subject to strict BNB and EBA rules. Consultants' inconsistent access to CCR, borderline case handling, and communication of refusals to customers increase processing time as well as dissatisfaction.The package includes: (1) structured CCR dashboards for consultants showing loan detail and arrears, (2) structured traffic-light criteria checklists for consistent borderline reviews, and (3) standard compliant templates for clear refusal explanations - speeding up the process, reducing rework and improving satisfaction. The toolset can be rapidly integrated into PB PF's 12-week integration with Eurobank to maintain its market leadership position.The advisory report is based on regulatory and market desk research and qualitative input from internal and external experts that ensured that the presented recommendations are evidence based and comply with European and Bulgarian requirements for responsible lending. In addition, throughout the design process, the Suitability, Acceptability and Feasibility (SAFe) criteria were applied to the recommendation package as a whole. This ensures that the recommendation is aligned with PB Personal Finance's company strategy, is acceptable to relevant stakeholders and can be implemented under existing organisational and confidentiality constraints.",,,,https://hbo-kennisbank.nl/details/sharekit_hz:oai:surfsharekit.nl:fc5f810b-74cc-4ae4-a563-d361dfc55a49
Het Grijze Gebied,"In de bouwsector, waar de cementindustrie verantwoordelijk is voor 7% van de wereldwijde CO2-uitstoot, is innovatie noodzakelijk om aan de klimaatdoelen te voldoen. Geopolymeerbeton biedt hierin een goed alternatief. Dit onderzoek richt zich op de toepassing van het cementvrije INVIE-beton in de A200-kanaalplaat van VBI, met als doel de constructieve prestaties, verwerkbaarheid en de CO2-uitstoot inzichtelijk te maken. Het onderzoek bestaat uit een secundair en een primair deel. In het secundair onderzoek zijn de geldende normen, het productieproces van VBI, en de bestaande mengselmatrix geanalyseerd. Daarnaast is gekeken naar de milieueffecten van Portlandcement en de theoretische werking van geopolymeren.Hieruit bleek onder meer dat geopolymeerbeton niet voldoet aan NEN 8005 vanwege het ontbreken van cement, waardoor validatie buiten de standaardregels vereist is. Tot slot is er middels een levenscyclus analyse (LCA) de CO2-uitstoot in kaart gebracht van een INVIE kanaalplaat, om deze te kunnen vergelijken met de huidige Groen en GroenPLUS kanaalplaten van VBI. Het primaire onderzoek is voor het overgrote deel uitgevoerd door de onderzoekers zelf. In het lab zijn er diverse practicums uitgevoerd. De IC-test, Arrhenius-vergelijking, reikwijdtebepaling en waterbehoefte bepaling gaven inzicht in de verwerkbaarheid. De constructieve eigenschappen zijn onderzocht middels verschillende sample- en kanaalplaatpracticums om de potentiële en constructieve sterkte te bepalen.De resultaten tonen aan dat het cementvrije INVIE-beton verwerkbaar is binnen de mengselmatrix van VBI. Er is een sterkteklasse van C30/37 behaald, waarmee nog niet voldaan wordt aan de minimale sterkteklasse van C35/45 die VBI hanteert. Uit de milieuanalyse blijkt dat de INVIE-kanaalplaatvloer met een GWP-waarde van 16.95 kg CO2-eq/m² al voldoet aan de Paris Proof-doelstelling voor 2040. In vergelijking met de huidige Groen A200-variant levert dit een CO2-reductie op van 55%. Aanbevolen wordt om het mengsel te optimaliseren richting hogere sterktes, de waterbehoefte inclusief activatoren opnieuw te testen, en de milieudata te actualiseren op basis van praktijkgegevens zodra de productielocatie voor het INVIE-glas operationeel is en enige tijd heeft gedraaid.",,,,https://hbo-kennisbank.nl/details/sharekit_han:oai:surfsharekit.nl:0366f7cd-5927-41a0-9e80-88d776f18e26
Slimmer leren met AI: van frustratie naar didactisch ontwerp,"Veel docenten in het vervolgonderwijs worstelen met het massale gebruik van ChatGPT door studenten. In het experiment Slimmer leren met AI gingen vier docenten van economische opleidingen op zoek naar hoe AI juist een waardevolle plek kan krijgen in het onderwijs.Vanuit drie perspectieven – het werkveld, de student en de docent – onderzochten zij hoe AI effectief, betekenisvol en toekomstgericht kan worden ingezet. In deze interactieve sessie delen zij hun inzichten en nodigen ze deelnemers uit om direct aan het werk te gaan met praktische ontwerpoefeningen. Neem je laptop mee en ontdek hoe jij AI doordacht kunt inzetten in je onderwijs.",,,,https://hbo-kennisbank.nl/details/hanze_pure_rest:644e8b3a-fe02-4bb6-b954-5f16a992b43a
Quality and safety management of  advanced medical technologies in home  care organisations in the Netherlands: a  qualitative survey at the tactical level,"Introduction A quality management system (QMS) inhealthcare organisations encompasses not only policies,processes and necessary procedures but also the quality,safety and risk management of medical technology.Tactical and operational decision-making levels should beclosely interconnected. Previous studies have shown thatnurses at the operational level do have good awareness ofpatient safety, but especially in teams with a strong degreeof self-organisation, interaction with tactical levels is anissue. The tactical level is regarded as crucial for linkingtop-down policy with bottom-up experiences.Objectives To explore the perspectives of homecareemployees working at a tactical level regarding (1)the quality frameworks used within their organisationaccording to these employees, (2) the extent to whichthese employees are aware of the procedures for thesafe use of advanced medical technologies (AMTs), suchas infusion pumps, within their organisation and (3) howthese employees perceive the patient safety culturerelated to the use of AMTs within their organisation.Design A qualitative descriptive research design wasemployed.Setting and participants 15 semistructured interviewswere conducted online with purposively sampledparticipants from homecare organisations across theNetherlands that had previously participated in relatedstudies. The participants were employees at the tacticallevel within these homecare organisations, responsible forthe quality and safety of AMTs.Results All participating organisations possess a QMS;however, only seven indicated that there is a dedicatedplan for ensuring the quality and safety of AMTs.National protocols for the use of AMTs and the supplier’smaintenance protocols are commonly followed. Althoughsome participants say that their organisation has noformal procedure for resolving malfunctions with AMTs, allparticipants know pathways for solving problems. Tailoredtraining programmes for nurses on AMTs are provided,but often without testing knowledge and skills or formalregistration of nurses’ competence. Professionals reportan incident on a separate form in the electronic client fileor via a separate reporting system. However, there is nouniformity within organisations about handling incidents.Most interviewees state that, in any case, incidents arediscussed within the team. On the dimension ‘reporting,evaluating and learning from incidents’ of the ‘Instrumentfor Self-Evaluation of Patient Safety Culture’, the prevailingpatient safety culture is, on average, characterised as‘proactive’.Conclusions There is a lack of uniformity regardingquality and safety procedures for the use of AMTs inhomecare organisations, and structured policies forthe implementation, use and maintenance of AMTsare needed. This study identified additional risk factorsregarding individual competencies in the use of AMTs athome.",,,,https://hbo-kennisbank.nl/details/saxion_kenniscentra:14ce9ae5-299e-4416-8e9a-e5299e54165d
Lived experiences of urine drug testing among individuals with a substance use disorder,"Background/Objectives: Urine drug testing (UDT) is a core component of nursing interventions within the treatment of substance use disorder (SUD). Beyond the detection of psychoactive substance use and medication adherence, UDT also provides opportunities for therapeutic dialogue, patient support, and recovery monitoring. Despite its routine use, little is known about how patients experience UDT and its potential as a therapeutic nursing tool within recovery-oriented care. This study aimed to explore patients’ lived experiences with UDT to understand its role in recovery-oriented addiction treatment. Methods: A phenomenological study with in-depth, semi-structured interviews was conducted among 12 residents of a supervised living facility at Addiction Care North Netherlands. Data were analyzed using Colaizzi’s seven-step method. Results: Four main themes were constructed in relation to trust within the therapeutic relationship—empowerment, accountability, and autonomy. Patients stated that their perception of UDTs as either supportive or punitive depended strongly on the level of trust within the therapeutic relationship. When trust was present, UDTs were experienced as supportive nursing tools that fostered empowerment and positive self-image, reinforced accountability for recovery goals, and upheld autonomy in decision-making. Conversely, in the absence of trust, UDTs were often perceived as punitive, coercive measures that undermined self-confidence and diminished accountability, ultimately hindering recovery progress. Nursing practices that emphasized nonjudgmental interpretation of results, collaborative decision-making, and patient-centered support contributed to positive experiences. Conclusions: Patients’ experiences indicate that the therapeutic value of UDT is highly dependent on the quality of the patient–nurse relationship. Nurses play a key role in ensuring that UDT is used as a supportive intervention rather than merely a control measure. Integrating UDT into holistic, recovery-oriented care can foster engagement, empowerment, and a sense of accountability. Future research should investigate nursing-led strategies to optimize UDT implementation tailored to treatment phase and patient needs.",,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F3b594d36-fb41-4fb2-b95c-6278d06636e9
Eindrapportage ‘HRM-praktijken voor transities moet je leren’,"Het project HRM praktijken voor transities moet je leren onderzocht hoe mkb ondernemers in de energie  en grondstoffentransitie beter ondersteund kunnen worden in hun ontwikkeling als goed werkgever. Kleine bouw  en technische bedrijven (2–25 medewerkers) ervaren structurele personeelstekorten, onzekerheid door wisselend beleid en een hoge behoefte aan technische specialisatie. Omdat zij meestal geen HR professional hebben, komen thema’s als leren en ontwikkelen, duurzame inzetbaarheid en strategische personeelsplanning vaak pas laat in beeld. Het onderzoek werd opgezet en uitgevoerd vanuit de LLO katalysator en had als doel te komen tot een vraagarticulatie over hoe ondernemers uit deze doelgroep willen leren.In vijf praktijktafels met ondernemers werd onderzocht welke HR knelpunten spelen, hoe zij willen leren en met welke partners dit duurzaam kan. Belangrijke inzichten zijn dat ondernemers kort, praktisch en ervaringsgericht willen leren, bij voorkeur in homogene groepen met sectorgenoten. Leren werkt het best aan de randen van de dag en in aansluiting op bestaande netwerken zoals coöperaties of brancheverenigingen. Sectordata helpen om urgentie en herkenning te creëren. Ondernemers hebben bovendien eerst ruimte nodig om ‘leeg te lopen’ voordat verdiepend leren kan beginnen.Het project resulteerde in een Plan van Eisen voor leer  en ontwikkelactiviteiten, met eisen rond timing, netwerk inbedding, contextualisering, ervaringsleren en structurele borging via een digitale kennisbank. De uitgewerkte Praktijktafel Goed Werkgeverschap biedt een overdraagbare werkvorm voor andere sectoren.",,,,https://hbo-kennisbank.nl/details/sharekit_che:oai:surfsharekit.nl:b7c9d04d-718e-41e7-9fc7-4e81ef4ad48c
Greening Campuses for a Sustainable Future,"Background and Aim. Developing green campuses anticipates to contemporary environmental and health challenges by enhancing biodiversity with green spaces and promoting well-being through outdoor education and active pathways. Inspired by The UN Sustainable Development Goals (SDGs), this paper highlights living lab examples from two Dutch university campuses (A and B) in order to explore effects of campus greening and related awareness change for students, enhancing future campus management practices. Methods. In a living lab students conduct action research and experiment in the campus environment with micro interventions in an iterative process. This involves participatory planning sessions, where students from different studies engage in outdoor activities and study the effects of changes in green space on campus. In living labs, campus management, greening experts, and campus users (e.g., students, employees, entrepreneurs, and visitors) are involved. Results. Students experience the health and well-being benefits of green outdoor spaces and foster greater social cohesion. Students learn about climate action through the impact of greenery on biodiversity and climate adaptation. This increases awareness on sustainable development. Originality. Through co-creation in living labs with experts, stakeholders and student participation, we develop the sustainable campus of the future that anticipate real-life challenges. Practical Implications. This explorative research offers practical strategies for greening campuses, enhancing well-being, fostering community, create awareness on climate action and advancing awareness among students and campus management about sustainability.",,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F4509f77f-249c-4dfe-b8b6-d60a7c1b34eb
Value Network BMI Tool for Smart Industry,,,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F6529cb74-8042-4bec-a867-582980b9be1e
Meer dan fietsen voor het klimaat: naar effectievere klimaatbeloftes,"Cycling4Climate is meer dan een fietsevenement. Wie zich inschrijft, doet ook een klimaatbelofte: een concrete actie om bij te dragen aan het tegengaan van klimaatverandering. Maar hoe effectief is zo'n belofte? In hoeverre komen deelnemers die na en wat bepaalt het verschil? Dit onderzoek, uitgevoerd door het lectoraat Psychologie voor een Duurzame Stad van de Hogeschool van Amsterdam, gaat op zoek naar antwoorden. Het doel is om de klimaatbelofte door te ontwikkelen tot een instrument dat niet alleen motiveert, maar ook daadwerkelijk klimaatimpact maakt. Die ambitie is urgent. De rijkste 10% van de wereldbevolking is verantwoordelijk voor 31-67% van de mondiale overschrijding van planetaire grenzen (Tian et al., 2024). Nederland vormt hierop geen uitzondering: de top 10% inkomensgroep stoot gemiddeld 20,9 ton CO₂ per persoon uit, tegenover 9,8 ton voor de middelste 40% en 5,8 ton voor de laagste 50% (Ghosh et al., 2021). Dit verschil wordt gedreven doordat welvarenden vaker vliegen, groter wonen en meer auto’s bezitten (Benoist & Renes, 2024; Milieudefensie, 2022). Tegelijkertijd hebben mensen met hogere inkomens en opleidingsniveaus ook de meeste hefboomwerking om het tij te keren. Zij hebben niet alleen een grote voetafdruk, maar ook in potentie een grote ecologische handafdruk: de invloed die zij kunnen uitoefenen op de klimaatimpact van anderen, via hun sociale netwerk, professionele rol en financiële keuzes (Nielsen et al., 2021). Door duurzame keuzes zichtbaar te maken of erover in gesprek te gaan, kan klimaatbewust gedrag sneller de sociale norm worden (Hoffmann et al., 2024). Cycling4Climate brengt precies deze groep welvarenden samen. Daarmee biedt het evenement een unieke kans. Niet alleen om individueel gedrag te onderzoeken, maar ook om te verkennen hoe deelnemers hun bredere invloed kunnen inzetten voor klimaatactie.",,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2F4dc33e86-ea69-4715-ac65-131520e30b16
Brandweerkazerne broedplaats en boundary spanning,De roep om hardnekkige problemen in wijken in co-creatie met bewoners aan te pakken veronderstelt dat professionals uit allerlei verschillende domeinen en organisaties over hun grenzen heen met elkaar samenwerken. Dat blijkt keer op keer gemakkelijker gezegd dan gedaan. In deze bijdrage pleiten we voor het kijken naar mechanismen van boundary spanning als alternatief voor en aanvulling op de focus op personen.,,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2Ffd765ed3-e6df-4a03-b9e3-206b0e0b17d4
A response to EA-4/23 INF:2025 “The Assessment and Accreditation of Opinions and Interpretations using ISO/IEC 17025:2017”,"We are concerned that EA-4/23 INF:2025 The Assessment and Accreditation of Opinions and Interpretations using ISO/IEC 17025:2017 provides inappropriate guidance on how to conduct forensic interpretation and on how to report forensic opinions. Following this guidance would result in misleading statements being provided to legal decision makers, which would potentially have adverse consequences.",,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2F6a1409f0-0fc9-4530-a3c7-94b92a9d4b89
Studiesucces door de ogen van de student,"Deze scriptie onderzoekt welke factoren bijdragen aan het studiesucces van derde- en vierdejaars studenten Sociaal Werk (SW) aan Hogeschool Leiden (HSL). De aanleiding voor dit onderzoek is de toenemende uitval en het aantal langstudeerders binnen Sociaal Werk. Het doel is om inzicht te krijgen in hoe studenten de onderzochte studiesuccesfactoren ervaren, zodat deze kennis kan worden gebruikt om het onderwijs en de begeleiding nog effectiever te maken.De onderzoeksvraag luidt dan ook: “Hoe ervaren derde- en vierdejaarsstudenten binnen de studie Sociaal Werk aan Hogeschool Leiden de factoren die van invloed zijn op studiesucces?”.Dit onderzoek is een kwalitatief onderzoek en maakt gebruik van halfgestructueerde interviews die zijn gevoerd met tien studenten die verschillende afstudeerprofielen hebben. Deze interviews zijn gebaseerd op de factoren van Tinto (1987, in Tucker, 1999), Tucker (1999) en Tinto (2012). Deze factoren zijn: academische integratie, sociale integratie, saamhorigheid, toekomstvisie, verwachtingen, ondersteuning en feedback. De antwoorden van deze interviews zijn geanalyseerd via een thematische analyse. Uit de interviews blijkt dat de studenten deze factoren over het algemeen als positief ervaren. Ze ervaren studiesucces wanneer ze ondersteuning krijgen in het ontwikkelen van vaardigheden, zich sociaal betrokken voelen en een toekomstbeeld kunnen vormen. Duidelijke verwachtingen, lesmateriaal en passende begeleiding en feedback dragen hier ook aan bij. Tegelijkertijd is er meer behoefte aan aandacht voor de ontwikkeling van studievaardigheden, heldere communicatie over ondersteuningsmogelijkheden, een sterker gevoel van verbondenheid, een concreter toekomstperspectief en studiehandleiding en meer feedback.Op basis hiervan worden aanbevelingen gedaan zoals: meer aandacht voor studievaardigheden, het beter zichtbaar maken van ondersteuningsmogelijkheden, het aanbieden van laagdrempelige sociale activiteiten en hierover duidelijk communiceren naar de studenten toe, de studiehandleiding concretiseren en docenten meer betrekken. Ook worden meer voorlichting over beroepsmogelijkheden, een laagdrempelige plek waar studenten heen kunnen op korte termijn voor problematiek en meer feedback momenten benoemd.",,,,https://hbo-kennisbank.nl/details/sharekit_hsleiden:oai:surfsharekit.nl:dab0ca40-71b3-4c38-a3aa-abb06f7c211c
Urban Upcycling,"Nederland werkt aan een volledig circulaire toekomst. Upcycling speelt daarin een steeds belangrijkere rol. Maar hoe ziet de dagelijkse praktijk van urban upcycling organisaties er uit, welke doelgroepen bereiken ze, en hoe waarderen consumenten geüpcyclede interieurartikelen? Binnen dit onderzoek hebben we middels diepte-interviews met urban upcycling organisaties en consumenten en een survey onder gebruikers praktische inzichten verzameld over de upcycling-praktijk, over verkoop- en marketing-uitdagingen en over de waarden die de perceptie bepalen van geüpcyclede producten. Door deze bevindingen te duiden, wordt inzichtelijker welke barrières en kansen er zijn voor het vergroten van de aantrekkingskracht van geüpcycled meubilair en het versterken van lokale circulaire initiatieven. Deze praktijkpublicatie biedt daarmee waardevolle handvatten voor makers en ontwerpers binnen urban upcycling organisaties die graag willen bouwen aan een toekomstbestendige circulaire economie. Lees verder om meer te weten te komen over de uitkomsten van dit onderzoek.",,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2F62319928-9fb0-4ff2-9299-63a5b822ab54
"Nieuws door de ogen van jongeren : over interesse, relevantie, gebruik en betrouwbaarheid van nieuws","In diepte-interviews met een diverse groep jongeren tussen de 18 en 25 jaar doken we in verschillende onderwerpen met betrekking tot het nieuws. Samen met de deelnemers scrolden we op hun telefoon door hun favoriete nieuwsplatform. Zo konden we meteen bespreken: welke berichten spraken hen aan, waarom zouden ze iets wel of juist niet lezen, en welke nieuwsbronnen volgen ze? Daarnaast kregen jongeren nieuwsberichten aangereikt die ze moesten rangschikken op relevantie. Dat leverde veel inzicht op in hoe ze nieuws beoordelen en keuzes maken.",,,,https://hbo-kennisbank.nl/details/sharekit_windesheim:oai:surfsharekit.nl:412f0fe5-729c-4ac1-8b60-0f3c50c2b083
Paardenhouderijen bieden grote kansen voor biodiversiteit,"Paardenhouderijen worden zelden genoemd in discussies over biodiversiteitsherstel, maar hun terreinen bieden opvallend veel potentie. De campagne Erfparadijzen wil die kansen concreet in beeld brengen, onder meer bij Stal Marcel Beukers in Waarland (NH). Hier komen ruimte, strategische positie en praktische haalbaarheid samen. De paardenhouderij heeft met het doen van de zogenoemde erfcheck via erfparadijzen.nl de erfscan gewonnen. Deze erfscan wordt uitgevoerd door Van Hall Larenstein.",,,,https://hbo-kennisbank.nl/details/samhao:oai:www.greeni.nl:VBS:2:153998
Construct validity of an adult pain observation scale for people with profound intellectual and multiple disabilities,,,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F9dacb518-095d-4967-9cfc-c7198862ca39
Accelerating Zero Emission Distribution,"With a low-/no-emission zone coming into effect in Amsterdam city centre, Albert Heijn must switch to electric delivery vans to if it is to continue its grocery delivery service to customers’ doors. Albert Heijn intends to scale up to 750 delivery vans in the 4 large cities in the coming years [1], meaning the Amsterdam depot can expect up to 200 vans. When considering the congested grid that grips the Netherlands and the increased demand for new and larger grid connections, charging this fleet of electric vehicles is no easy or cheap task. The Accelerating Zero Emission Delivery (AZED) project aims to better inform Albert Heijn on how to charge their delivery vans in a grid congested environment through the use of a stationary battery energy storage system (BESS). The Albert Heijn distribution centre in Amsterdam is connected to the grid via a substation with a capacity of 6000 kVA. The substation feeds three transformers with a nominal capacity of 2000 kVA each. The current pilot project installed at the Amsterdam Albert Heijn distribution centre consists of 36 charging stations; 33 x dual 22 kWAC, thus 66 connections of 11 kWAC, and 3 x 50 kWDC chargers. The charging stations are connected behind one of these three transformers. With all the charging stations used simultaneously at their nominal power, the power requested from the transformer is 876 kVA (assuming a power factor of 1). More charging stations will be connected as the delivery truck fleet is increasingly electrified. A BESS will also be installed to reduce the peak load on the grid connection. The capacity and power of the BESS are still to be defined and is investigated in this study. In the pilot project Albert Heijn used a combination of Orten e-HDV, SAIC Maxus, Streetscooters Work L, and VW e-Crafters. However, the data provided included only the Orten and SAIC delivery vans. Table 1 presents the delivery van specifications as provided by the manufacturer specification sheets.",,,,https://hbo-kennisbank.nl/details/amsterdam_pure:oai:pure.hva.nl:publications%2F978a7b74-815c-4683-9b98-1b5565f9f46b
Christelijk onderwijs: verbinding van het geloof met de lesinhoud,"'Hoe kan de Schotse praktijk van het christelijk onderwijs het Nederlandse christelijk primair onderwijs inspireren in de verbinding van geloof en lesinhoud?' Oftewel: hoe kan het geloof naar voren komen in de lesinhoud? Dat is waar dit onderzoek over gaat. Naast literatuuronderzoek, is hier ook praktijkonderzoek naar gedaan op twee christelijke basisscholen in Schotland, waar het onderwijs is doortrokken van het geloof. Interviews en observaties hebben gezorgd voor vele concrete voorbeelden om het geloof een plek te geven in de lessen. Er is een onderverdeling gemaakt in vakoverstijgende mogelijkheden en vakspecifieke mogelijkheden. Bij vakoverstijgende mogelijkheden hoort bijvoorbeeld het werken met christelijke thema's, het klaslokaal een christelijke uitstraling geven en het thema van schepping, val, verlossing en herstel terug laten komen in de lessen. Ook is het daarbij belangrijk om alles vanuit een Bijbels wereldbeeld te bekijken. Daarnaast zijn er bij de vakspecifieke mogelijkheden per vak mogelijkheden aangegeven om het geloof terug te laten komen in de lessen.",,,,https://hbo-kennisbank.nl/details/sharekit_driestar:oai:surfsharekit.nl:05e9eb16-4c52-45d3-8c5d-b4133c4616ee
"Self-Experienced Difficulties in Communicative Participation in Children With Speech, Language and Communication Needs—A Concept Elicitation Study",,,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F3b6eefdd-dc1b-4e92-b5e4-611a0cb7be1c
Viewing Ethnocentrism and Ethnorelativism Through a Two-factor Lens,"Intercultural literature often treats ethnocentrism and ethnorelativism as opposite ends of a single continuum. This paper challenges that assumption by adapting Herzberg’s two-factor theory to propose a dual-spectrum model: (1) a “hygiene” axis (ethnocentrism ↔ absence of ethnocentrism) that prevents harm, and (2) a “motivator” axis (absence of ethnorelativism ↔ ethnorelativism) that enables growth. This paper argues that reducing ethnocentrism does not automatically produce ethnorelativism, and that gains in ethnorelativism can coexist with stress-activated in-group bias which is the key concept of ethnocentrism. This dual-spectrum model can explain why bias reduction does not automatically yield adaptive collaboration and why sophisticated perspective-taking can still buckle under stress. This paper translates the model into testable propositions, a two-dimensional (2×2) typology, a portfolio of instruments for measurements, and intervention strategies. It also specifies implications for research, education, and organisational practice, especially under boundary conditions in cultural and organisational contexts, to clarify further when the axes move together, lag, or diverge. This paper also provides examples of educational program design that deliberately pair “anti-deficit” (hygiene) interventions with “growth-positive” (motivator) interventions. Hygiene secures the floor, and motivators raise the ceiling.",,,,https://hbo-kennisbank.nl/details/hanzepure:oai:research.hanze.nl:publications%2F0f8cf90d-6bb4-4ad9-aad7-dbfd36c56962
Vergrijzing en de vraag naar het goede (samen)leven,"Een groot thema op het snijvlak van volksgezondheid en samenleving is de toenemende vergrijzing. De komende vijftien jaar neemt het aantal ouderen in verhouding fors toe, terwijl het zorgbudget en de beschikbare hulp van professionals en mantelzorgers onder druk staat. Naast praktische uitdagingen brengt dat ook fundamentele vragen mee over het goede leven van ouderen en het goed samenleven met ouderen. Dit artikel laat zien waar het schuurt en geeft aan het slot enkele bouwstenen voor een denkrichting vanuit de christelijke traditie.",,,,https://hbo-kennisbank.nl/details/sharekit_che:oai:surfsharekit.nl:5ea2ce85-2cfc-4634-8822-acb7f8a9d9c8
